"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1833757548802912580","Wed Sep 11 06:40:43 +0000 2024","0","Link download film-film Rush Hour https://t.co/CsRty9yN1B #JagaDataKita #BersamaJagaNIK KITA BANGSA JUARA SaatnyaBANGKIT UntukMENANG #TimnasDay Australia Paes Fufufafa Rizky Ridho Gibran Marselino Bahrain Siang Pak Muh Haye Verdonk chenle Cebokin Dave Grohl Foo Fighters https://t.co/8BIUeehcSx","1833757548802912580","https://pbs.twimg.com/media/GXLPhQpagAAoOwr.jpg","","in","Netherland","0","0","0","https://x.com/Vidlix_net/status/1833757548802912580","1447552563650252800","Vidlix_net"
"1833756678191276521","Wed Sep 11 06:37:16 +0000 2024","0","Bahrain Biadab Istrinya Pak Tom Fufufafa Verdonk #TimnasDay Erina Rumput GBK Bismillah Jual 1 unit kios Pekayon Kota Bekasi Selatan 17148 lokasi sangat strategis ke Mall apartemen Hotel* Tol japek Lotte LRT Revo Sekolah Kuliner dll cukup 3-5 menit Hrg Nego WA 0816855817 https://t.co/4vvv9IEoya","1833756678191276521","https://pbs.twimg.com/media/GXLP6jMbgAAClR-.jpg","","in","Bekasi Selatan, Indonesia","0","0","0","https://x.com/SudionoTambun/status/1833756678191276521","1656405156","SudionoTambun"
"1833755805520429192","Wed Sep 11 06:33:48 +0000 2024","2","Setelah bertanding secara sengit selama kurang lebih 90 menit skor akhir Indonesia vs Australia berakhir dengan skor imbang Selanjutnya Indonesia akan berhadapan dengan Bahrain di tanggal 10 Oktober 2024 nanti #TimnasDay #IndiHome https://t.co/w7LeQ2a5jT","1833755805520429192","https://pbs.twimg.com/media/GXLOn0UawAApL2G.jpg","","in","Kota Makassar","0","1","0","https://x.com/indihomekti/status/1833755805520429192","1214820808079499269","indihomekti"
"1833755754723201474","Wed Sep 11 06:33:36 +0000 2024","1","Sayangi buah hati dengan cinta terbaikmu. https://t.co/Ud7Xjm2jc6 https://t.co/7DJIkABWxO Erina Bahrain #TimnasDay Hamil Fufufafa Pak Muh Data Pribadi Rumput GBK Arhan Verdonk Menkominfo Unpad Marselino https://t.co/cwktrbUvHl","1833755754723201474","https://pbs.twimg.com/media/GXLPI_4b0AA3Iwb.jpg","","in","Jawa Tengah","0","0","0","https://x.com/QuayaIndonesia/status/1833755754723201474","1271272470499045376","QuayaIndonesia"
"1833754632935637175","Wed Sep 11 06:29:08 +0000 2024","0","Polisi membenarkan adanya flare dan gesekan antar supporter bola di area tribun dan merembet ke luar sekitar GBK. Gesekan itu terjadi usai pertandingan Timnas Indonesia vs Australia. #TimnasDay https://t.co/YkBbJng9Bk https://t.co/KZ4dDLCLkl","1833754632935637175","https://pbs.twimg.com/media/GXLN2Q1bgAAqFPJ.jpg","","in","Indonesia","0","0","0","https://x.com/indoinsidenews/status/1833754632935637175","1086109802122473472","indoinsidenews"
"1833753824797872200","Wed Sep 11 06:25:55 +0000 2024","0","Gas tuh yg sering rungkad ane saranin main di https://t.co/5cpQTgJskR ane jamin dah lu bakal betah Trump Paes Australia CONGRATULATIONS BTS FIFA #TimnasDay Marselino Bahrain Erina Haye Rizky Ridho https://t.co/HluT6BuO26","1833753824797872200","https://pbs.twimg.com/media/GXLNSxvbwAAgZU1.jpg","","in","","0","0","0","https://x.com/juliespean44574/status/1833753824797872200","1700341488637616128","juliespean44574"
"1833753722998096176","Wed Sep 11 06:25:31 +0000 2024","0","Suporter sejati menang kalah tetap ngasih dukungan. Bukan yang kalo timnas kalah ngomel-ngomel nggak jelas maki-maki pemain yg udah bekerja keras. Dukung timnas kok pas menang doang! #TimnasDay https://t.co/CYTLLkfuEX","1833753722998096176","https://pbs.twimg.com/media/GXLNJcUaUAAR7I7.jpg","","in","","0","0","1","https://x.com/cahwonogiri1980/status/1833753722998096176","615983217","cahwonogiri1980"
"1833753143320154310","Wed Sep 11 06:23:13 +0000 2024","0","emang klo rejeki tuh ga kemana di situs lain rungkat dsini di kasih WIN terus.. https://t.co/5cpQTgK0ap Trump Paes Australia CONGRATULATIONS BTS FIFA #TimnasDay Marselino Bahrain Erina Haye Rizky Ridho https://t.co/k6UIo9dbG1","1833753143320154310","https://pbs.twimg.com/media/GXLMpAcboAAmPzR.jpg","","in","","0","0","0","https://x.com/juliespean44574/status/1833753143320154310","1700341488637616128","juliespean44574"
"1833752923760890096","Wed Sep 11 06:22:21 +0000 2024","4","Tante tobrut kebangetan https://t.co/uPQZRp7HS0 https://t.co/fuI8D4L2NE https://t.co/QaEvej9YWg https://t.co/YA5qqTUypv Di rumah tante sendiri. Sampe basah keringat https://t.co/1VXlDrRqYV #indoviral doodstream netflix spotify chudai manga MUFC gege #Timnasday rumputGBK https://t.co/uruVmzoKK1","1833752923760890096","https://pbs.twimg.com/media/GXLMj6xa4AAJqlf.jpg","","in","","0","0","2","https://x.com/kematamuan/status/1833752923760890096","1791457599654916096","kematamuan"
"1833752455726895522","Wed Sep 11 06:20:29 +0000 2024","7","Jadwal Liga 1 pekan 4. Satu hari setelah #Timnasday langsung bergulir. Laga mana yang bakal seru lob? #BolalobFootball https://t.co/r61DRU1NsA","1833752455726895522","https://pbs.twimg.com/media/GXLMIjfaMAA8GLr.jpg","","in","Lapangan Futsal, Indonesia","0","0","0","https://x.com/Bolalob/status/1833752455726895522","141161798","Bolalob"
"1833752077320982529","Wed Sep 11 06:18:59 +0000 2024","0","Salah satu momen yang ditunggu tunggu setelah pertandingan kalau ditelaah lagi liriknya pas banget dengan situasi timnas saat ini. #TimnasDay https://t.co/QrpBMocdDm","1833752077320982529","https://pbs.twimg.com/ext_tw_video_thumb/1833751766896447488/pu/img/7tLdZuHc3hkyiE53.jpg","","in","kamar","0","0","0","https://x.com/bimadimanggala/status/1833752077320982529","1059936985","bimadimanggala"
"1833751561190736304","Wed Sep 11 06:16:56 +0000 2024","5","Saudi Arabia di puncak hanya beberapa jam aja.. Jepang rebut kembali puncak klasemen.. udah cetak 12 gol di dua pertandingan tanpa kebobolan Lawan kita nanti ini #Timnas #TimnasIndonesia #Timnasday #WCQ2026 https://t.co/qLvHl2iSUK","1833751561190736304","https://pbs.twimg.com/media/GXLLUohb0AAjk1m.jpg","","in","","0","1","0","https://x.com/CobaDikenal/status/1833751561190736304","1783793304704040960","CobaDikenal"
"1833751401316692126","Wed Sep 11 06:16:18 +0000 2024","0","Terima Kasih Timnas Garuda Sudah Melakukan Yang Terbaik Dalam Pertandingan melawan Australia ( 0 - 0 ) #TimnasIndonesia #Timnasday #QualifikasiPildun #TimnasSenior #Bangga #indonesia 🇮🇩🇮🇩🇮🇩 https://t.co/tXWl7UHSZv","1833751401316692126","https://pbs.twimg.com/media/GXLLLkBasAEgWqD.jpg","","in","","0","0","0","https://x.com/Alexhrw/status/1833751401316692126","1639846001597972480","Alexhrw"
"1833750218233491725","Wed Sep 11 06:11:36 +0000 2024","0","Timnas Indonesia naik peringkat! #timnasindonesia #timnasindonesia🇮🇩 #timnasday🇮🇩 #timnasday https://t.co/hLAjTSpKM9","1833750218233491725","https://pbs.twimg.com/ext_tw_video_thumb/1833749240826470400/pu/img/DdJc2KQ1hfTI4G1e.jpg","","in","indonesia","0","0","0","https://x.com/trendingtopik01/status/1833750218233491725","1821807370378620928","trendingtopik01"
"1833749390160429482","Wed Sep 11 06:08:18 +0000 2024","0","TIMNAS Indonesia naik peringkat lagi di ranking FIFA. Mengutip Halaman football-ranking Timnas Indonesia naik satu posisi lagi ke peringkat 129 dunia setelah di laga lain Malawi kalah 1-3 dari Burkina Faso #Slotgacor #Pokemontoto #togelonline #TimnasIndonesia #Timnasday https://t.co/WMiUfIPOUn","1833749390160429482","https://pbs.twimg.com/media/GXLJU7fakAAfptI.jpg","","in","","0","0","0","https://x.com/Rommyrafael13/status/1833749390160429482","1534752505120247809","Rommyrafael13"
"1833749276285182280","Wed Sep 11 06:07:51 +0000 2024","1","Baca Selengkap nya: https://t.co/I5Gp0wGayr Cebokin Erina #TimnasDay Arhan Pak Muh Verdonk Bahrain Rizky Ridho Rumput GBK Marselino https://t.co/aUtUOMlN9c","1833749276285182280","https://pbs.twimg.com/media/GXLJPiHaUAABtdl.jpg","","in","jakarta selatan","0","2","0","https://x.com/marlongmerah702/status/1833749276285182280","1815939638978306050","marlongmerah702"
"1833747727387336885","Wed Sep 11 06:01:42 +0000 2024","3","Pesan saya di #WallOfHope kemarin #TimNasDay https://t.co/BxUiGB1HqG","1833747727387336885","https://pbs.twimg.com/media/GXLH1qBaoAAfKYs.jpg","","in","Indonesia","0","1","0","https://x.com/PramuajiAjay/status/1833747727387336885","88824774","PramuajiAjay"
"1833746158587703560","Wed Sep 11 05:55:28 +0000 2024","2","Indonesia Raya di Gelora Bung Karno selalu berkesan...! 🇮🇩️‍ #TimnasDay #GarudaMendunia https://t.co/FxpTcWUv55","1833746158587703560","https://pbs.twimg.com/ext_tw_video_thumb/1833746076559622145/pu/img/5AUN22ZkCYvCH3GF.jpg","","in","Giacarta","0","0","0","https://x.com/alissandro__/status/1833746158587703560","55798372","alissandro__"
